title,date,author
"
					[BENAR] Klarifikasi dari Rektor UIN Suska Riau terkait Surat Pemecatan Ustaz Abdul Somad sebagai Dosen				","Mei 8, 2019",Levy Nasution
"
					[SALAH] ULAMA DI BANTEN DIBACOK SIMPATISAN PKI				","Mei 8, 2019",Bentang Febrylian
"
					[SALAH] Artikel Tempo Berjudul “Jokowi : Korban Meninggal itu sudah Takdir Jangan di Perpanjang lagi”				","Mei 8, 2019",Muhammad Khairil
"
					[BERITA] Klarifikasi UI Terkait Sebaran Form Digital Pendaftaran Muslim UI Kepada MABA 2019				","Mei 7, 2019",Muhammad Khairil
"
					[BERITA] “Bank Indonesia: Utang Luar Negeri Rp 5.295 T Masih Aman”				","Mei 6, 2019",Aribowo Sasmito
"
					[SALAH] Daging Babi Halal ‘Halal Pork’ di Singapura				","Mei 6, 2019",mella
"
					[BERITA] “Soal “Chinese Money Trap”, Kemenkeu Pastikan Indonesia Tak Terdampak”				","Mei 6, 2019",Aribowo Sasmito
"
					[SALAH] Melalui Akun Twitter, Politisi PSI Tsamara Amany Sebut TKN dan BPN Sama-sama Temukan Kecurangan, KPU dan Bawaslu yang Salah				","Mei 6, 2019",Dedy Helsyanto
"
					[SALAH] Cuci Bersih Kurma Karena Mengandung Virus Corona yang Berasal dari Kelelawar				","Mei 6, 2019",Dedy Helsyanto
"
					[SALAH] Saksi Prabowo-Sandi di PPK Amalatu Mati Ditebas Lehernya Sampai Putus				","Mei 5, 2019",Muhammad Khairil
"
					[SALAH] Ustadz Yusuf Mansur Sebut Membela Prabowo adalah Jihad yang Masuk Neraka				","Mei 5, 2019",Dedy Helsyanto
"
					[BERITA] “Bukan Satu-satunya Penentu Hasil Pemilu, Ini Sejumlah Kegunaan Situng KPU RI”				","Mei 4, 2019",Aribowo Sasmito
"
					[SALAH] “BARESKRIM POLRI GAMBIR JADI PUSAT KENDALI SITUNG KPU”				","Mei 4, 2019",Aribowo Sasmito
"
					[BENAR] Klarifikasi Putra Aji Adhari, Anak Kelas ll MTS yang “Bobol” Situs KPU Pemilu 2019				","Mei 4, 2019",Adi Syafitrah
"
					[SALAH] Gambar Rancangan Gedung Istana Negara di Palangkaraya				","Mei 3, 2019",Levy Nasution
"
					[BENAR] Unggahan Hasil C1 Pleno TPS di Bangil Pasuruan Berbeda dengan Hasil Situng KPU				","Mei 3, 2019",Levy Nasution
"
					[BERITA] “Kehabisan Surat Suara, Bekas Bupati Lampung Selatan “Ngamuk” di Lapas Rajabasa”				","Mei 2, 2019",Aribowo Sasmito
"
					[SALAH] Risma Walikota Surabaya Marah Besar dengan KPU dan Bawaslu				","Mei 2, 2019",Adi Syafitrah
"
					[BENAR] Klarifikasi Surat Edaran Intruksi Memasang Spanduk Ucapan Selamat Terpilihnya Prabowo-Sandi sebagai Presiden dan Wakil Presiden				","Mei 2, 2019",Levy Nasution
"
					[SALAH] SESAR BATUI DAN BALANTAK PICU GEMPA DAN TSUNAMI				","Mei 2, 2019",Bentang Febrylian
"
					[SALAH] Menpora Imam Nahrawi Mundur Dari Jabatannya				","Mei 2, 2019",Muhammad Khairil
"
					[SALAH] HRS Akan Kerahkan People Power, POLRI: Kami Siap Tembak “Mati” Perusuh NKRI Sekalipun Itu Cucu Nabi				","Mei 2, 2019",Adi Syafitrah
"
					[SALAH] “Kepala BPKH Sebut Uang BPKH Menipis”				","Mei 2, 2019",Aribowo Sasmito
"
					[SALAH] “Menag nya Saja Bilang mesti DIRANGKUL”				","Mei 1, 2019",Aribowo Sasmito
"
					[BENAR] Klarifikasi terkait Kabar Petugas KPPS di Way Kanan Lampung Tewas Ditikam karena Melerai Keributan Timses Caleg				","April 30, 2019",Levy Nasution
"
					[SALAH] Percakapan Yunarto Wijaya, Amankan Suara Pilpres				","April 30, 2019",mella
"
					[SALAH] 3 Anak Meninggal Korban Cokelat “Mermaid” di RSUD Kapal Badung, Bali				","April 30, 2019",Muhammad Khairil
"
					[SALAH] Akhirnya ada Anggota KPU yang insaf, mengaku di bayar 250 juta dan dijanjikan 12 M				","April 30, 2019",Adi Syafitrah
"
					[BERITA] “Polri Akan Tindak Tegas Penyebar Hoax Surat C1 Pilpres 2019”				","April 29, 2019",Aribowo Sasmito
"
					[SALAH] Foto Wiwik Sri Rahayu asal Surabaya yang Divonis Hukuman Pancung di Arab Saudi				","April 29, 2019",Levy Nasution
"
					[BENAR] DITUDING TAWARKAN PEKERJAAN KE PERETAS SITUS KPU, POLRI BERI BANTAHAN				","April 29, 2019",Bentang Febrylian
"
					[SALAH] Video “Cebong di Saudi Bisa Nyoblos Tanpa Identitas”				","April 29, 2019",stefanus
"
					[SALAH] Burhanuddin Muhtadi Dituding Dalang Quick Count Palsu				","April 29, 2019",mella
"
					[SALAH] “LADY GAGA MELANTUNKAN SURAT AD-DUHAA”				","April 28, 2019",Aribowo Sasmito
"
					[SALAH] “#AniesDimana asiik nih nies”				","April 28, 2019",Aribowo Sasmito
"
					[SALAH] Rekaman Suara Yang Mencatut Gatot Nurmantyo Terkait Pilpres 2019				","April 28, 2019",Syarief Ramaputra
"
					[SALAH] Jalur Puncak Macet Parah Akibat Bencana				","April 28, 2019",Dedy Helsyanto
"
					[SALAH] “solusi milenial ngatasin banjir #AniesDimana”				","April 27, 2019",Aribowo Sasmito
"
					[BERITA] “Viral Video Kotak Suara Dipindah ke Gudang di Bekasi, Ini Penjelasan KPU dan Polisi”				","April 27, 2019",Aribowo Sasmito
"
					[SALAH] “Suasana kali Sunter (POS Kota) #AniesDimana”				","April 27, 2019",Aribowo Sasmito
"
					[SALAH] Sekjen PBB Ucapkan Selamat pada Prabowo Atas Terpilihnya Menjadi Presiden RI				","April 26, 2019",Adi Syafitrah
"
					[SALAH] Kaesang Pangarep (anak ketiga Jokowi) Komisaris Perusahaan Batu Bara yang lg ‘nyamar’ jadi penjual Pisang & Kopi				","April 26, 2019",Levy Nasution
"
					[SALAH] SUSUNAN KABINET KERJA JILID II JOKOWI MA’RUF				","April 26, 2019",Bentang Febrylian
"
					[BENAR] Cokelat “Mermaid” Memakan Korban				","April 26, 2019",Muhammad Khairil
"
					[SALAH] Pemerintah Tak Mampu, Dana Haji Menipis				","April 26, 2019",mella
"
					[BERITA] Klarifikasi Pemkot Palu Atas Surat Edaran Hunian Tetap dan Dana Stimulan				","April 26, 2019",Muhammad Khairil
"
					[BENAR] Foto Prabowo dan Titiek Soeharto				","April 25, 2019",Aribowo Sasmito
"
					[BERITA] “Alasan KPU Pilih Dupleks Bahan Kotak Suara Pemilu 2019”				","April 25, 2019",Aribowo Sasmito
"
					[SALAH] Babi Berbulu Domba Diciptakan Austria Untuk Mengecoh Umat Muslim				","April 25, 2019",Syarief Ramaputra
"
					[BERITA] “Polisi Kejar Penyebar Video Pembakaran Surat Suara di Papua”				","April 25, 2019",Aribowo Sasmito
"
					[SALAH] “hasil buntung dari tangan buntung”				","April 25, 2019",Aribowo Sasmito
"
					[BENAR] Klarifikasi KPU Terkait Pernyataan Ustaz Haikal Hassan Mengenai 13 Juta Pemilih yang Gila				","April 25, 2019",Dedy Helsyanto
"
					[SALAH] PEMUNGUTAN SUARA ULANG DI BANJARSARI SOLO				","April 25, 2019",Bentang Febrylian
"
					[SALAH] Segerombolan WNA Cina Berseragam Tentara dan Bersenjata di Kalimantan Utara				","April 25, 2019",Levy Nasution
"
					[SALAH] Erdogan Tidak Pernah Akui Kemenangan Jokowi				","April 25, 2019",Muhammad Khairil
"
					[SALAH] Foto  Pdt.DR.Ir.Niko Njotorahardjo Mendukung Paslon Prabowo-Sandi				","April 25, 2019",stefanus
"
					[SALAH] Video Obama Merilis Lukisan Prabowo				","April 25, 2019",stefanus
"
					[SALAH] Warga madura potong tangan pelaku kecurangan yang mencoblos 100 surat suara pemilu 2019				","April 25, 2019",Adi Syafitrah
"
					[SALAH] Terjadi Penyeludupan dan Penyimpanan Surat Suara Beserta Berkas di Kecataman Bengkong, Batam				","April 24, 2019",Adi Syafitrah
"
					[SALAH] Video Emak-Emak Labrak Gudang KPU Jombang Jatim				","April 24, 2019",Levy Nasution
"
					[SALAH] DATA RESMI TNI TUNJUKKAN KEMENANGAN PRABOWO PADA PILPRES 2019				","April 24, 2019",Bentang Febrylian
"
					[SALAH] Postingan Akun Facebook Neno Warisman Sebut Prabowo Rasul Allah SWT				","April 24, 2019",Syarief Ramaputra
"
					[BENAR] Klarifikasi Terkait Perbedaan Hasil Situng KPU Ketika Dipindahkan Dalam Bentuk Microsoft Excel				","April 24, 2019",Dedy Helsyanto
"
					[SALAH] Akan ada aksi sweeping dari ormas Forum Betawi Rempug (FBR)				","April 24, 2019",Adi Syafitrah
"
					[SALAH] FPI Temukan 4 Ton Surat Suara Kosong yang Belum Dicoblos Tersimpan di Gudang Percetakan Tribun Timur				","April 24, 2019",Levy Nasution
"
					[SALAH] Kertas suara Pemilu dibakar seperti sampah, kecurangan ini mau didiamkan karena dilindungi oleh aparat dan pejabat?				","April 24, 2019",Adi Syafitrah
"
					[BENAR] Klarifikasi Atas Isu Pelaku Bom Srilanka Adalah WNI				","April 24, 2019",Muhammad Khairil
"
					[BENAR] “Video Petugas KPPS Coblosi Kertas Suara di Halmahera Tengah Beredar”				","April 24, 2019",Aribowo Sasmito
"
					[SALAH] KPU TELAH UMUMKAN HASIL AKHIR PERHITUNGAN SUARA PILPRES				","April 23, 2019",Bentang Febrylian
"
					[BERITA] “Penyebar Hoaks ‘Polisi Buka Paksa Kotak Suara Dihadang FPI’ Diciduk”				","April 23, 2019",Aribowo Sasmito
"
					[SALAH] “Ketua KPU 2014 Husni Kamil Mayatnya Penuh Bercak Darah”				","April 23, 2019",Aribowo Sasmito
"
					[SALAH] TV Luar Negeri Sudah Memberitakan Prabowo The Next Presiden				","April 23, 2019",Dedy Helsyanto
"
					[BENAR] Klarifikasi Kementerian BUMN Atas Isu BRI Akuisisi Jiwasraya				","April 23, 2019",Muhammad Khairil
"
					[BENAR] Imigrasi Kota Semarang Tangkap 40 WNA Pelaku Kejahatan				","April 23, 2019",Adi Syafitrah
"
					[BENAR] Komisioner KPU, Ilham Saputra adalah adik kandung Yuga Aden, Tim Komunikasi Badan Pemenangan Nasional (BPN)				","April 23, 2019",Adi Syafitrah
"
					[SALAH] Foto RA Kartini Berjilbab dan Berkaca mata.				","April 23, 2019",Adi Syafitrah
"
					[SALAH] Madura kacau, ribuan warga Sampang, Madura kepung KPU tuntut kecurangan massa bentrok dengan Polisi				","April 23, 2019",Adi Syafitrah
"
					[BENAR] Klarifikasi Humas Pemprov NTB Terkait Kabar Gurbenur Zulkifliemansyah yang Disebut Mengucapkan Selamat kepada Prabowo – Sandi				","April 22, 2019",Dedy Helsyanto
"
					[SALAH] Satu Unit Mobil KPU Datangi Ruko Digital Printing di Condet, Diduga Berusaha Merubah Kertas atau Dokumen C1				","April 22, 2019",Dedy Helsyanto
"
					[BENAR] Video Petugas KPPS Coblos Surat Suara di Boyolali				","April 22, 2019",Levy Nasution
"
					[SALAH] Air Terjun Dari Langit				","April 22, 2019",Adi Syafitrah
"
					[SALAH] PESAN AJAKAN KONVOI RESMI AREMA				","April 22, 2019",Bentang Febrylian
"
					[SALAH] Pesan Dari Jusuf Kalla				","April 22, 2019",Muhammad Khairil
"
					[SALAH] Ada Dokumen C1 Asli yang Menangkan 02 Ditemukan di Tempat Sampah di GOR Raja Jafar, Sekupang, Batam				","April 22, 2019",Dedy Helsyanto
"
					[BENAR] 15 Kotak Suara DPRD Jambi Dibakar OTK				","April 22, 2019",stefanus
"
					[SALAH] Suntingan Video “Jalan-Jalan ke Mal, Jokowi Diteriaki Warga”				","April 22, 2019",Aribowo Sasmito
"
					[SALAH] Eramuslim: Berkas Formulir C1 PKS Bima Dirampok				","April 21, 2019",Aribowo Sasmito
"
					[SALAH] “14 hacker cebong lenyap”				","April 21, 2019",Aribowo Sasmito
"
					[BERITA] Forum Alumni ITB Lepas Tangan Soal Situs Jurdil 2019				","April 21, 2019",Adi Syafitrah
"
					[SALAH] Prabowo sudah setuju dengan hasil Quick Count Pilpres dan ucapkan selamat pada Jokowi				","April 20, 2019",Adi Syafitrah
"
					[SALAH] Meme BJ Habibie Mengatakan “lawan berat Prabowo itu bukan Jokowi tp kecurangan”				","April 20, 2019",Muhammad Khairil
"
					[SALAH] “cukong China yang di juluki 9 Naga di belakang Timses 01”				","April 20, 2019",Aribowo Sasmito
"
					[SALAH] SBY Sudah Telepon Moeldoko Suruh Jokowi Akui Kekalahan				","April 20, 2019",Dedy Helsyanto
"
					[SALAH] Yudis, konsultan IT KPU yang mengendalikan Sistem Penghitungan (Situng) KPU adalah pendukung 02				","April 20, 2019",Adi Syafitrah
"
					[SALAH] Kegiatan Sujud Syukur Kemenangan Prabowo – Sandi yang Diselenggarakan PA 212 Batal karena Ada Apel Siaga TNI – Polri di Monas				","April 20, 2019",Dedy Helsyanto
"
					[SALAH] “JOKOWI DIPASTIKAN TIDAK MENANG PILPRES 2019” By: Restu Bumi				","April 20, 2019",Adi Syafitrah
"
					[SALAH] “2014 Jokowi tidak di wakili suara rakyat menjadi presiden dengan kecurangan”				","April 20, 2019",Aribowo Sasmito
"
					[SALAH] Jokowi Diruqiyah dan Tambah Ilmu Ghaib untuk Menangi Pilpres 2019				","April 20, 2019",Dedy Helsyanto
"
					[BENAR] KPU Klarifikasi Terkait Kesalahan Input Data Form C1 Di TPS 093 Bidara Cina, Jakarta Timur				","April 19, 2019",Syarief Ramaputra
"
					[SALAH] Tulisan “Sujud Kemenangan Pak Prabowo” Dibuat oleh Anies Baswedan				","April 19, 2019",Dedy Helsyanto
"
					[BENAR] REDAKSI LIPUTAN 6 SCTV: “Tidak Pernah Revisi Quick Count”				","April 19, 2019",Bentang Febrylian
"
					[CekFakta] “Luhut Diusir Mahasiswa dan Diteriaki Prabowo”				","April 19, 2019",Aribowo Sasmito
"
					[SALAH] KPU dituduh melakukan “penggiringan opini yang luar biasa”				","April 19, 2019",Aribowo Sasmito
"
					[SALAH] Foto Quick Count dari Situs Tirto Menangkan Prabowo				","April 19, 2019",Adi Syafitrah
"
					[BERITA] #INAelectionObserverSOS , #CYBERMUSLIMRUSSIANFORPRABOWOSOS , dan Isu Server KPU Diserang Hacker Bayaran				","April 19, 2019",Adi Syafitrah
"
					[SALAH] “Data di Mabes TNI berdasarkan Formulir C1”				","April 18, 2019",Aribowo Sasmito
"
					[BERITA] Ketua PA 212 Slamet Maarif mengajak para pendukung Prabowo-SAndi untuk hadir pada acara sujud syukur kemenangan di Monas.				","April 18, 2019",Adi Syafitrah
"
					[SALAH] Habib Rizieq Shihab Serukan Coblos Jokowi				","April 18, 2019",Muhammad Khairil
"
					[SALAH] PERGERAKAN MIRIP ’98’				","April 18, 2019",Bentang Febrylian
"
					[BENAR]: Metro TV Klarifikasi Tayangan Quick Count Unggulkan Prabowo				","April 18, 2019",stefanus
"
					[BENAR] Klarifikasi SMS Dengan Nomor Handphone Ustadz Abdul Somad Dukung Paslon 01				","April 17, 2019",Syarief Ramaputra
"
					[SALAH] Taruhan Pilpres Berhadiah Lapangan Sepakbola				","April 17, 2019",Adi Syafitrah
"
					[SALAH] Ribuan Suara Pemilih Prabowo Hangus Karena Kecurangan Pemilu di Turki				","April 17, 2019",Muhammad Khairil
"
					[SALAH] Video Grace Natalie Ajak Warga Makan Babi Sama-sama				","April 17, 2019",Adi Syafitrah
"
					[BENAR] 5 Panita Pengawas Desa di Aceh Tamiang Dipecat karena Pose Dua Jari				","April 16, 2019",Adi Syafitrah
"
					[SALAH] Ketua KPU Umroh ‘Bareng’ Jokowi				","April 16, 2019",Adi Syafitrah
"
					[SALAH] Pemilu Di Australia Pendukung 02 Tidak Boleh Masuk, Alasan Waktu Sudah Habis				","April 16, 2019",Muhammad Khairil
"
					[SALAH] Jokowi Mau Temui Rizieq di Mekkah				","April 15, 2019",Adi Syafitrah
"
					[SALAH] Pesan Gus Dur sebelum wafat terkait Habib Rizieq				","April 15, 2019",Adi Syafitrah
"
					[BENAR] Berpose Foto Salam Dua Jari Memakai Rompi Bawaslu				","April 15, 2019",Syarief Ramaputra
"
					[SALAH] SMS Hadiah Lazada Birthday				","April 15, 2019",Muhammad Khairil
"
					[BENAR] Bawaslu Bantah Pelaku Surat Suara Tercoblos Di Malaysia Telah Ditangkap				","April 15, 2019",Syarief Ramaputra
"
					[SALAH] Media Sosial dan Aplikasi Pesan Dipantau Dimasa Tenang Pemilu 2019				","April 15, 2019",Dedy Helsyanto
"
					[SALAH] Samsul Bahri Ketua KPPS Sydney Pro 02				","April 15, 2019",Muhammad Khairil
"
					[SALAH] “frustasi, gara-gara gak laku, kampanye sepi, akses jalan dihadang oleh mobil oknum dari salah satu paslon”				","April 15, 2019",Adi Syafitrah
"
					[BENAR] Klarifikasi tvOne terkait foto Ustadz Abdul Somad dan Direksi serta karyawan tvOne di akun twitter @saididu				","April 15, 2019",Adi Syafitrah
"
					[SALAH] “juga di Monas dan bundaran HI”				","April 14, 2019",Aribowo Sasmito
"
					[SALAH] Foto “Diluar yang gak bisa masuk, ribuan doang ini gak jutaan”				","April 13, 2019",Aribowo Sasmito
"
					[SALAH] Video “Banteng – Jawa Tengah ber SATU konvoi menuju GBK”				","April 13, 2019",Aribowo Sasmito
"
					[SALAH] Gus Sholah Mendukung Prabowo				","April 13, 2019",Adi Syafitrah
"
					[SALAH] POSTINGAN FACEBOOK SAF SALAT PRIA-WANITA CAMPUR DI KAMPANYE 02 ADALAH HOAKS				","April 12, 2019",Bentang Febrylian
"
					[SALAH] Foto Panwaslu Malaysia Yaza Azzahra Berpose Dua Jari Bersama Relawan 02				","April 12, 2019",Adi Syafitrah
"
					[SALAH] Foto “Ini CAWAPRES Akuh”				","April 12, 2019",Aribowo Sasmito
"
					[SALAH] Pembuatan KTP Orang Gila Demi Ambisi Kekuasaan				","April 11, 2019",Dedy Helsyanto
"
					[SALAH] Foto Capres Jokowi Mengenakan Jaket yang Berisi Banyak Kartu				","April 11, 2019",Dedy Helsyanto
"
					[BENAR] Klarifikasi PT Schroder Terkait Isu Memberikan Dana Kampanye Untuk Sandiaga Uno				","April 11, 2019",Muhammad Khairil
"
					[BENAR] Klarifikasi Polisi Terkait Isu Larangan Kendaraan Plat L dan W Masuk ke Malang				","April 11, 2019",Adi Syafitrah
"
					[SALAH] Aksi Sweeping Pendukung 02 Terhadap Pendukung 01 Di Soloraya				","April 10, 2019",Syarief Ramaputra
"
					[SALAH] Pemerintah Jokowi Tawarkan Kota Bogor Kepada Cina				","April 10, 2019",Syarief Ramaputra
"
					[SALAH] “Hasil perhitungan sementara diluar negri luarbiasa”				","April 10, 2019",Adi Syafitrah
"
					[SALAH] Video Pemukulan Pelaku Terorisme yang Menyerang Masjid Christchurch Selandia Baru di Penjara				","April 10, 2019",Muhammad Khairil
"
					[SALAH] “Dimalaysia sdah pencoblosan, Pak Prabowo menang telak, tapi kotak surat suara terbakar di jalan saat mau di bawa”				","April 10, 2019",Adi Syafitrah
"
					[SALAH] Bentrokan Pendukung Kubu 02 Dekat Kampus UKDW Tewaskan Dua Mahasiswa				","April 9, 2019",Syarief Ramaputra
"
					[SALAH] Video Said Aqil Siradj Dukung Prabowo				","April 9, 2019",Muhammad Khairil
"
					[SALAH] Artis Mat Solar Meninggal Dunia				","April 8, 2019",Syarief Ramaputra
"
					[SALAH] Dana haji dipakai oleh pemerintah Jokowi untuk membangun infrastruktur				","April 8, 2019",Adi Syafitrah
"
					[SALAH] “Peresmian Patung Yesus Memberkati oleh Jokowi”				","April 7, 2019",Aribowo Sasmito
"
					[SALAH] Foto Suntingan “Capres kartu”				","April 7, 2019",Aribowo Sasmito
"
					[SALAH] PKS Ajak Dukung Poligami Melalui Website dukungpoligami.com				","April 6, 2019",Dedy Helsyanto
"
					[SALAH] “Pengarang “Jokowi Undercover” semasa mudanya berteman dengan Jokowi”				","April 6, 2019",Aribowo Sasmito
"
					[SALAH] Potongan Langsung Alfamart Untuk Bayar Sembako Pilpres				","April 6, 2019",Muhammad Khairil
"
					[BERITA] “Hina Jokowi di Pinggir Jalan Cileungsi, Lelaki Misterius Ini Ditangkap”				","April 6, 2019",Aribowo Sasmito
"
					[BERITA] “Uang Ganti Rugi JTTS Dititipkan di PN Kalianda”				","April 5, 2019",Aribowo Sasmito
"
					[BENAR] Fakta Sesungguhnya terkait Video Deklarasi Keluarga Ibu Kandung Prabowo di Minahasa Mendukung Jokowi dalam Pilpres 2019				","April 5, 2019",Levy Nasution
"
					[SALAH] Bupati Nduga Diculik TNI				","April 5, 2019",Muhammad Khairil
"
					[SALAH] Video Polisi Bagi-Bagi Sembako Jelang Pilpres 2019				","April 4, 2019",Levy Nasution
"
					[BENAR] Klarifikasi Twitter Tentang Tuduhan Tak Netral di Pemilu 2019				","April 4, 2019",Muhammad Khairil
"
					[SALAH]: Prabowo Ditinggal Pendukungnya Saat Orasi di Padang Sumatera Barat				","April 4, 2019",Syarief Ramaputra
"
					[BERITA] KPU Bantah Tuduhan Server Disetting untuk Menangkan Jokowi 57% dan Akan Lapor Bareskrim				","April 4, 2019",Adi Syafitrah
"
					[SALAH] “Mahatir Mohammad minta China membongkar semua jalan Tol”				","April 4, 2019",Aribowo Sasmito
"
					[BENAR] Surat suara yang sah harus ada tanda tangan KPPS				","April 4, 2019",Adi Syafitrah
"
					[SALAH] J.S Prabowo : “Pesawat yang ditumpangi Prabowo aborted take off karena saat akan take off diujung runway melintas 3 jet tempur”				","April 4, 2019",Adi Syafitrah
"
					[BENAR] Klarifikasi Gus Mus ( A. Mustofa Bisri ) Terkait Video ‘Rekayasa’ Dirinya Menanggapi Pernyataan Ma’ruf Amin				","April 3, 2019",Adi Syafitrah
"
					[BENAR] “Dugaan Pelanggaran Pemilu di Acara Singkawang Bersholawat”				","April 3, 2019",Aribowo Sasmito
"
					[SALAH] Spanduk Berlogo PKS dan HTI Bertuliskan #2019 Ganti Presiden, Ganti Sistem, Khilafah Islamiyah				","April 2, 2019",Dedy Helsyanto
"
					[BENAR] Penjelasan terkait Novel Baswedan yang Disebut jadi Partisipan Partai Gerindra dan Ketidaknetralan KPK di Pilpres 2019				","April 2, 2019",Levy Nasution
"
					[SALAH] Habib Rizieq Syihab : Menlu Retno LP Marsudi mengimbau staf KBRI Riyadh dan KJRI Jeddah di Arab Saudi agar memenangkan capres Jokowi				","April 2, 2019",Adi Syafitrah
"
					[SALAH] MODUS PERAMPOKAN ORANG TERGELETAK DI FATMAWATI				","April 2, 2019",Bentang Febrylian
"
					[SALAH] KERATON JOGJA TOLAK KEDATANGAN JOKOWI & MEGA KARENA AURA NEGATIF				","April 2, 2019",Bentang Febrylian
"
					[SALAH] Info Pembuatan SIM Kolektif di Alun-alun Surakarta				","April 2, 2019",Adi Syafitrah
"
					[BENAR] Klarifikasi Atas Isu OTT Bupati Kapuas Oleh KPK				","April 2, 2019",Muhammad Khairil
"
					[SALAH] Luhut: Memilih Prabowo, Berarti Anda Menginginkan Ideologi Pancasila Dirubah, Termasuk Penghianat Bangsa				","April 2, 2019",Adi Syafitrah
"
					[BENAR] Baliho “Cinesia Timur Sakti” Bertuliskan Bahasa Cina di Bandara Haluoleo Kendari				","April 1, 2019",Levy Nasution
"
					[BENAR] Kode QR ke Tautan hebatdiki(dot)com				","April 1, 2019",Aribowo Sasmito
"
					[BENAR] PT KAI Memberikan Klarifikasi Terkait KA Argo Parahyangan Berasap				","April 1, 2019",Muhammad Khairil
"
					[SALAH] Foto di Cuitan “Presiden yang tertukar…”				","Maret 31, 2019",Aribowo Sasmito
"
					[SALAH] Foto di Post “PRABOWO SANDI DINANTI DUNIA!”				","Maret 30, 2019",Aribowo Sasmito
"
					[SALAH] Foto di Post “Presiden Chechnya Dukung Prabowo Sandi”				","Maret 29, 2019",Aribowo Sasmito
"
					[BERITA] Pengadilan Agama Garut Sebut Pesan Berantai ‘Nomor Telepon Janda Garut’ Adalah Informasi Hoaks				","Maret 28, 2019",Adi Syafitrah
"
					[SALAH] PKS Menang, Dua Istri Menjadi Nyata				","Maret 28, 2019",Dedy Helsyanto
"
					[BENAR] Penjelasan KPU Gowa terkait Baliho Surat Suara yang Tidak Mencantumkan Foto Capres-Cawapres Prabowo-Sandi				","Maret 28, 2019",Levy Nasution
"
					[BERITA] Termakan Hoaks Alat Kelamin Besar, Mertua Laporkan Menantunya ke Polisi				","Maret 27, 2019",Adi Syafitrah
"
					[SALAH] Pesan Berantai yang Mencatut Nama Gus Sholah Disertai Tulisan Umat Islam Hukumnya Haram Pilih Jokowi				","Maret 27, 2019",Levy Nasution
"
					[SALAH] Foto Kader Perempuan PKS Menggunakan Atribut #2019TAMBAHISTRI				","Maret 27, 2019",Muhammad Khairil
"
					[SALAH] “lengan kanan dekap lengan kiri”				","Maret 27, 2019",Aribowo Sasmito
"
					[SALAH] “Pesawat-pesawat PAF menciptakan formasi yang indah dari nama Allah di langit”				","Maret 27, 2019",Aribowo Sasmito
"
					[FALSE] “PAF aircrafts create a beautiful formation of Allah’s name”				","Maret 26, 2019",Aribowo Sasmito
"
					[BENAR] Penjelasan Haikal Hassan terkait Cuitannya yang Mendukung Jokowi dan Sebut Prabowo Tidak Jumatan Malah Minum Bir				","Maret 26, 2019",Levy Nasution
"
					[BENAR] LIPI Tidak Mengeluarkan Hasil Survei Capres-Cawapres				","Maret 26, 2019",Muhammad Khairil
"
					[SALAH] “Prabowo mengeluarkan kalimat yang merendahkan kaum miskin di Indonesia”				","Maret 26, 2019",Aribowo Sasmito
"
					[SALAH] Metro TV Memberitakan Penyerang Senator Australia Ternyata Pengagum Jokowi				","Maret 25, 2019",Adi Syafitrah
"
					[SALAH] “PLN Benar-benar tak punya malu dan etika”				","Maret 25, 2019",Aribowo Sasmito
"
					[SALAH] “Kok bebas acungkan 1 jari?”				","Maret 25, 2019",Aribowo Sasmito
"
					[SALAH] Foto penampakan tol Cisumdawu, Cileunyi-Sumedang-Dawuan yang memangkas dan menerobos bukit				","Maret 25, 2019",Adi Syafitrah
"
					[SALAH] Cawapres Sandiaga Uno Berfoto dengan Romi yang Berada di Dalam Sel Penjara				","Maret 25, 2019",Dedy Helsyanto
"
					[SALAH] Area Proyek Bandara Kulonprogo Terendam Banjir				","Maret 25, 2019",Muhammad Khairil
"
					[SALAH] “surat kabar luar negeri memberitakan jokowi tukang ngibul”				","Maret 24, 2019",Aribowo Sasmito
"
					[SALAH] Tangkapan Layar Artikel “KPK Minta Jangan Coblos Calon yang Bagi Uang dan Sembako”				","Maret 23, 2019",Aribowo Sasmito
"
					[SALAH] KATANYA POLISI HARUS NETRAL nyatanya?? Kok bebas acungkan 1 jari??				","Maret 23, 2019",Adi Syafitrah
"
					[BENAR] Papan Elektronik Masjid Unsri Diretas: ‘Sholat no 1, Presiden No 2’				","Maret 23, 2019",Adi Syafitrah
"
					[SALAH] Foto di Cuitan “Ketik #INAelectionObserverSOS Biar Dibantu Cyber Seluruh Dunia.”				","Maret 22, 2019",Aribowo Sasmito
"
					[BENAR] Penjelasan terkait Video Mobil Berplat TNI yang Membawa Logistik Kampanye Prabowo-Sandi				","Maret 22, 2019",Levy Nasution
"
					[BENAR] Penjelasan terkait Video Truk Kontainer Bergambar Jokowi-Ma’ruf Amin				","Maret 22, 2019",Levy Nasution
"
					[SALAH] Driver Ojek Online Berhasil Bangun Rumah Mewah Dan Rumah Kost Dari Hasil Ngojek 4 Tahun				","Maret 22, 2019",Syarief Ramaputra
"
					[SALAH] “Jokowi sdh berkunjung ke Christchurch”				","Maret 22, 2019",Aribowo Sasmito
"
					[SALAH] Foto Banner Caleg PKS Bernama Hendrayani Bertuliskan Santun, Peduli, Poligami				","Maret 21, 2019",Dedy Helsyanto
