sentiment,aspek,Tweet
1,1,sudah tidak kuliah masih dapat kuota kemendikbud saja
1,1,sumpah yaaknp tiap mau sekolah saya malah muless
1,1,tahun terakhir kuliah
1,1,takut jadi workaholic padahal masih ingin sekolah terus
1,1,tapi skill yang kita dapat sewaktu kuliah bukanlah satu-satunya faktor yang akan membuat kita sukses di masa depan karena prospek kerja yang ditawarkan oleh suatu jurusan tidak sesederhana jadi jangan hanya tergiur oleh prospek kerja yang mentereng ya
1,1,tergantung kondisi sekolah di kota dengan zona merah atau tidak
1,1,ternyata benar ya kalau ada yang ngomong kalau sudah lulus tinggal lihat saja dia jadi orang yang bermanfaat buat sekitarnya apa tidak itu beneran
1,1,ternyata orang tua bebas memilih untuk mengikutkan anaknya sekolah tatap muka atau pjj ya
1,1,terus yang sudah pada lulus tidak diperlukan lagi begitu kebermanfaatannya siapa bilang justru itu yang lulus duluan itu karena sudah lulus juga amanahnya di kampus sudah banyak yang ia berikan untuk kampus makanya sudah seharusnya beralih ke yang lebih berat lagi tantangannya
1,1,tiap musim hujan vibesnya berasa jaman masih kuliah terus mau berangkat kampus buat asistensi tugas besar studio
1,1,tiba-tiba panik masalah kuliah
1,1,tidak apa apa deh saya belajar terus
1,1,tidak apa apa tidak cumlaude yang pnting lulus saja mah sudah
1,1,tidak bisa afk pas kuliah
1,1,tidak kebagian kuliah luring tapi kebagian sidang luring
1,1,tidak lulus juga tetap syukuran kak yang penting syukurannya
1,1,tidak pernah bawa tas kalau kuliah biasa bawa kresek isi nasi
1,1,tidak seharusnya pihak sekolah mengelola pembelian seragam apapaun seragamnya termasuk batik dan olah raga bebaskan siswa untuk memakai batik bebas justru itu memperkaya budaya bangsa tidak perlu seragam
1,1,tidak ujian mas tapi sudah mulai kuliah
1,1,wali kota semarang meninjau pembelajaran tatap muka di smpn dan sd srondol wetan semarang tanggal agustus kota semarang telah menggelar pembelajaran tatap muka terdiri dari sd dan smp sementara untuk sekolah swasta terdiri atas sd dan smp
1,1,wes lulus saya cuy
1,1,ya allah jika di dunia pendidikan saya tidak beruntung maka izinkan saya beruntung di dunia kerja
1,1,ya gtw lah intinya unnes itu memang horor begitu tapi tidak apa apa kok masih banyk juga yang kuliah disana
1,1,yang minat kuliah sistem informasi ke malaysia
1,1,yang minat kuliah sistem informasi ke malaysia yuk cus dm akuu buat tahu info-infonya
1,1,yes selesai uas kuliah lagi september
1,2,ada yang kerja di bank tidak ya
1,2,ahh jadi kangen kerja diruang sendirian tanpa ada yang ganggu
1,2,anak saya sudah mulai protes ditinggal kerja kelamaan di depan laptop
1,2,anjay baru bulan kerja sudah pada heran sama berat badanku yang berubah drastis
1,2,apa iya di lingkungan kerja asn di bpn begitu
1,2,awal kerja tidak sabar minta cuti giliran sudah cuti terus saya mau ngapain
1,2,badan tidak keruan mauu off kerja saja masih merasa tidak enak sama yang lainny belum tentu lainnya peduli pada akhirnya di keukeuhin masuk
1,2,bagaimana sih biar dapat info kerja di ppat
1,2,baik cowok ataupun cewek itu wajib kerja pantang mengemis pantang minta dalam bentuk apapun
1,2,balik kerja tidak langsung mandi itu begini nih ketunda terosss fix jam mandi
1,2,bangun kerja pulang tidur bangun kerja pulang tidurrr gituuu saja terusss semonoton itu kehidupanku
1,2,baru balik kerja nder
1,2,baru balik kerja tidur eh sudah pagi lagi
1,2,bekerja dari rumah sih tapi kalau tidak tidur kan tetap mengantuk ya pas kerja
1,2,berangkat kerja balik tidur begitu terus
1,2,berangkat kerja jam saja kali ya kita santai dulu sejenak
1,2,berangkat kerja pagi mengantuk bosss
1,2,besok kerja dulu nanti saya apresiasi
1,2,besok off kerja enaknya kmna ya
1,2,besok senin artinya kerja lagi
1,2,besok senin kerja kasihan yang tidak bisa tidur untung aku shift malam v
1,2,besok september tidak ada tanggal merah selain minggu oke menyusun jadwal untuk bolos kerja
1,2,besok sudah masuk kerja
1,2,bilang saja kerja buat cari duwit jadi belum punya duwit buat bayar
1,2,bisa-bisanya ketiduran pas kerja
1,2,bukan geer tapi dia itu bisa di bilang cuek bahkan teman kerja saja tidak ada yang deket tapi dia bisa bilang ‘ saya itu kalau lihat kamu jadi bisa duduk diam pikir harus ambil langkah apa di hidup ’ dia ngomong begitu smbl jongkok dan saya duduk di kursi ya waktu itu nanggepnya biasa saja tapi lucu kalau diingat sekarang
1,2,butuh segera lowongan driver awak mobil tangki bbm amt pertamina untuk penempatan di tbbm semarang boyolali rewulu yogyakarta seluruh proses seleksi sampai dengan diterima tidak dikenakan biaya apapun lowongan kerja lowongan kerja supir lowongan kerja lowongan kerja
1,2,butuh segera lowongan kerja driver awak mobil tangki bbm amt untuk penempatan di depot boyolali rewulu yogyakarta semarang lowongan kerja lowongan kerja supir lowongan kerja lowongan kerja
1,2,dahlah mending siap siap kerja dulu
1,2,dahlah saya kerja saja dulu
1,2,deketin anaknya deketin juga orang tuanya laki-laki tidak perlu ganteng
1,2,demi apa berangkat kerja tidak bawa tas bawa diri doang
1,2,di masa pandemi begini harusnya interview dilakukan secara daring rapid juga tidak murah loh sudah rapid tapi ternyata interviewnya tidak lolos apa tidak tambah kesedihan itu misal semua tahap sudah lolos dan sudah mulai masuk kerja baru disuruh rapid tidak masalah sih
1,2,dibuka lowongan untuk ditempatkan di semarang barista cashier waiters cook usia maksimal tahun ijazah minimal sma punya pengalaman di bidangnya
1,2,disaat mau kerja namun tidak dibolehkan orang tua disuruh melanjutkan usaha
1,2,dulu pas masih kerja di hotel sering itu terima telpon dari bank nagih cicilan cc sampai hafal tanggalnya yang membagongkan adalah yang punya cicilan itu orang back office
1,2,ekspektasi kerja sudah besar realita stres
1,2,enak sekali kerja yang sesuai kemampuan seperti tidak ada beban dan tidak kecapekan kalau pun jauh tidak masalah itu beda ketika kerja di pabrik padahal deket di kiw
1,2,fase kerja tersibuk adalah ketika tidak sadar ini sudah jumat
1,2,gila sih kalau ada orang yang mamerin besar-gedean jam kerja i mean seriously semakin banyak jam kerja bukan berarti tambah produktif semakin burn out dan stres malah iya
1,2,hari ini setelah kerja waktuku saya dedikasikan untuk mencuci motor baju dan mengepel lantai
1,2,hari pertama kerja
1,2,harus kerja ya allah
1,2,info lowongan kerja check
1,2,info lowongan kerja jepang check
1,2,info lowongan semarang dan sekitar nya
1,2,ingin ngrasain presensi pakai ginian sebab di tempat kerja sekarang sistem presensi wajib finger dan tidak mengenal teknologi presensi macem pakai aplikasi
1,2,ingin punya kerja yang bisa kutekan kuku
1,2,ini lagu penyemangatku saat kerja
1,2,itulah sebabnya mengapa aku tidak mau kerja di pabrik
1,2,iya di datengin orang yang ada butuhnya doang vit kalau di dunia kerja pintar saja sulit buat survive harus diimbangi dengan kecerdasan multibidang biar pinternya tidak berujung nestapa
1,2,iya jobdesku cuma kerja dan pulang
1,2,jadi beberapa hari ini tiap jam nan malam pasti lapar padahal pulang kerja sudah mampir buat makan malam
1,2,jadi teringat tempat kerja lama
1,2,jam segini nginsom bingung mau ngapain padahal besok kerja
1,2,jaman sekarang itu kerja cerdas bukan kerja keras lebih banyak gunakan akal daripada otot
1,2,kalau belum kerja tidak perlu pakai dulu deh
1,2,kalau dia ijinnya di luar jam kerja sih ya kaya main begitu soalnya kalau jadwal kerjanya saya sudah tahu
1,2,kalau tidak cocok sama tempat kerja pada saat proses recruitment jangan segan untuk tidak melanjutkan proses
1,2,kangen kerja kantor yang beneran kerja kantor seharian dari pagi sampai petang terus siangnya keluar jajan makan siang sama anak sekantor ramai ramai rebutan nyalain playlist lagu dari laptop masing masing
1,2,karena dari awal kemari memang karena kerja saya benar tidak punya teman lain selain teman kantor
1,2,ke kantor yaudah kerja selesein apa yang jadi kewajiban bukan mengurus privasi orang makanya prinsip yang selalu kupegang tidak ada yang namanya teman kantor jadi teman sehari hari bahkan teman dalam hidup kamu teman kantor only teman kantor yang bahas kerjaan paten no debat
1,2,kenyamanan kerja tidak bisa dicari di area pekerjaan utama
1,2,kerja belum mengantuk sudah
1,2,kerja di bagian pelayanan memang harus punya telinga yang tebal
1,2,kerja di bagian pelayanan memang harus punya telinga yang tebal hati yang seperti baja bertemu berbagai macam karakter orang
1,2,kerja di ladang
1,2,kerja di marketing bukan soal seberapa pagi kamu berangkat atau kerja mati sampai cutomer bosen ketemu mungkin kedua poin diatas jadi aspek penilaian tapi kalau tidak muncul angka omset cepat atau lambat kita akan dipecat
1,2,kerja dulu saja yang benar baru kalau sudah kaya pamer saldo mas
1,2,kerja hari ini tidak kerasa waktunya tapi tenaganya tidak perlu ditanya
1,2,kerja itu berapapun bayarannya yang penting besar
1,2,kerja itu jodoh jadi kla sudah tidak di kpk berarti tidak jodoh ya mending cari kerja lain atau usaha saja
1,2,kerja jam sehari sisanya tidur sesekali workout kalau punya duit ya jalan westo bahagianya orang
1,2,kerja jarang sekali pakai casual sekalinya pakai casual ditanya mau kemana nanti
1,2,kerja keras dekat dengan keberuntungan
1,2,kerja keras kok pakai ancang kaya ragukerja keras itu spontanitas
1,2,kerja kerja kerja lupa ngajuin judul proposal
1,2,kerja pakai otak tidak pakai hati dulu
1,2,kerja paruh waktu nderr partime maksutnya hehe kaya di outlet minuman begitu atau outlet isi ulang parfum atau kebab gituu bisa kok
1,2,kerja pulang tidur mimpi kerja lagi bangun brangkat kerja lagi
1,2,kerja sekeras apapun sampai barang yang dulu bilang mahal sampai bisa bilang murah
1,2,kerja selesai waktunya main
1,2,kerja tiap hari bangun pagi pulang magrib kalau tidak demi anak ya demi siapa demi persatuan nkri
1,2,kerja tidak apa apa tapi tidak lihat dulu kerjanya apa
1,2,ketemu waktu jadi partner kerja mungkin
1,2,kira saya kalau sudah kerja bisa menabung tidak ya
1,2,kok bisa sih kerja sambil tiktokan
1,2,kukira pulang kerja bakal sam cerita hari ini bagaimana eh ternyata malah semakin slow nggapapa maklumin saja mungkin orangnya bosen
1,2,lagi kerja di korea
1,2,lagi kerja partime kak jaga toko sepi juga hari ini
1,2,langsung kerja kalau sudah keluar spmt
1,2,lowongan kerja creative content talent lokasi kerja di semarang
1,2,lowongan kerja di atlanta electronics urgently needed posisi video editor tulis posisi dilamaran kalian editing video lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja
1,2,lowongan kerja di bentuman steak pizza posisi dishwasher kirimkan lamaran anda ke bentuman ngaliyan semarang dekat superindo lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair
1,2,lowongan kerja di bmt al ikhwan posisi staff akunting lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal lowongan kerja batang
1,2,lowongan kerja di cv langit biru creativindo posisi shopkeeper cashier waiters juru masak kirim cv dan lamaran kamu ke sentraland building pb jl kimangunsarkoro no semarang satu gedung
1,2,lowongan kerja di formulatrix posisi operator welder lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal lowongan kerja batang
1,2,lowongan kerja di grand arkeso park view simpanglima posisi public relation officer lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran
1,2,lowongan kerja di horapa posisi admin lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal lowongan kerja batang lokermagelang
1,2,lowongan kerja di jw garden skincare posisi apoteker kirim lamaran anda ke jalan pucang anom raya no b semarang semarang indonesia
1,2,lowongan kerja di kantor oppo posisi staff pajak lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal lowongan kerja batang
1,2,lowongan kerja di kopi kiran kamu walk in interview posisi waiters kirim cv ke jalan kalimas barat panggung lor semarang utara semarang indonesia
1,2,lowongan kerja di lilach label posisi penjaga toko pakaian diutamakan domisili semarang tengah semarang indonesia
1,2,lowongan kerja di maju jaya sentosa posisi sales kirim lamaran anda ke maju jaya sentosa jalan peres no semarang semarang indonesia
1,2,lowongan kerja di mau bakso posisi assistant cook kirim cv dan lamaranmu ke email atau whatsapp ke nomer semarang indonesia
1,2,lowongan kerja di oppo posisi spv dealer elite kirimkan lamaran lengkap anda ke jl pandanaran no kel pekunden kec semarang tengah atau via email hrdopposmgcom cc handycom
1,2,lowongan kerja di pabrik buku gelatik kembar posisi teknik elektro teknik mesin mekanik kirim lamaran anda ke pabrik buku gelatik kembar jl industri ii no alik semarang atau email ke
1,2,lowongan kerja di po hotel semarang posisi assistant chief accounting income audit account receivable payroll officer kirim lamaran anda ke recruitmentcoid with email subject
1,2,lowongan kerja di politeknik bhakti semesta dibawah yayasan kutus kutus bhakti semesta posisi content copy writer socialmedia specialist semarang indonesia
1,2,lowongan kerja di pt anugrah karya abadi posisi administrasi lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal lowongan kerja batang
1,2,lowongan kerja di pt berkat iman mesin posisi administrasi proyek lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal
1,2,lowongan kerja di pt buc indonesia posisi staff admin penjualan kirim lamaran anda ke kawasan industri candi jl gatot soebroto blok c tahap no semarang atau email ke
1,2,lowongan kerja di pt global sarana gss posisi teknisi tower semarang indonesia
1,2,lowongan kerja di pt global utama membuka kesempatan untuk bergabung berkarir menjadi sales merchant acquisition di semarang sekitarnya segera kirim cv dan lamaran
1,2,lowongan kerja di pt guna indah makmur posisi supervisor teknisi asisten manager manager administrasi semarang indonesia
1,2,lowongan kerja di pt kharisma jaya gemilang posisi sales kayu lokal kirim cv anda ke redkingcom semarang indonesia
1,2,lowongan kerja di pt roda maju bahagia posisi expor impor driver pengiriman penerjemah bahasa mandarin chef lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja
1,2,lowongan kerja di pt semesta megah sentosa apotek sms posisi apoteker asistant apoteker kirim lamaran anda ke jalan kimangunsarkoro no semarang cp lowongan kerja semarang
1,2,lowongan kerja di pt ulam tiba halim posisi sales motoris sales promotion girl lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran
1,2,lowongan kerja di pt world innovative telecomunication posisi hrd semarang indonesia
1,2,lowongan kerja di ptkemasindo cepat semarang posisi sales manager lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal
1,2,lowongan kerja di pujasera posisi pramuniaga bagian memasak semarang indonesia
1,2,lowongan kerja di setia mode textile posisi karyawan toko kirim lamaran lengkap anda ke ruko mall ciputra di semarang lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja
1,2,lowongan kerja di sewu coffee posisi accounting waitress bartender lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal
1,2,lowongan kerja gumaya tower hotel lowongan kerja hotel
1,2,lowongan kerja gumaya tower hotel lowongan kerja semarang
1,2,lowongan kerja hotel lowongan kerja lowongan kerja semarang lowongan kerja hotel
1,2,lowongan kerja kantor oppo posisi driver semarang indonesia
1,2,lowongan kerja posisi supir serabutan area semarang kirim lamaran anda ke semarang indonesia
1,2,lowongan pekerjaan di anugerah mebel posisi sopir spg spm admin lowongan kerja semarang loker_smg lowongan kerja semarang lowongan kerja lowongan kerja semarang jobfair info lowongan kerja info lowongan kerja lowongan kerja demak lowongan kerja ungaran lowongan kerja kendal
1,2,manusia boleh berencana tapi tetap kondisi lingkungan kerja yang menentukan
1,2,masih di salatiga kerja juga masih di semarang dimana bro sekarang
1,2,mau masuk kerja sekarang harus test rapid antibody ikut saja lah yang penting ketrima
1,2,mau tapi baru balik kerja jam
1,2,mbak kina kerja dimana mbak finance apa kpk
1,2,memang benar ya pas sudah kerja itu bisa saja ketemu orang-orang ajaib
1,2,memang betul di dunia kerja jangan terlalu menunjukan skill it nya
1,2,mending cari kerja lain di semarang
1,2,mending kerja lagi saja daripada self blaming
1,2,nah sekarang pada kerja dari semarang kan
1,2,nanti tengah malam saja ya sekarang masih kerja
1,2,nasib kerja shifting minggu tetap masuk
1,2,nguantuk kali habis kerja mana nungging waktunya
1,2,off kerja enaknya kemana ya huhu
1,2,oh jadi begini rasanya kerja di ritel
1,2,oke ayo kita kerja sambil mendengarkan lagu lagu kenangan
1,2,oke kita akhiri kerja sampai akhir tahun ini
1,2,padahal saya mau santai-santai dulu tapi kok jadwal kerja sudah buru masuk saja
1,2,pas jam pulang kerja kemarin dipanggil spv sama atasan dikasih tahu saya dipilih buat interview buyer kok saya saya tanya karyawan lain kok saya kenapa saya dijawab karena kamu cantik
1,2,pas lagi kerja mengantuk pas sudah nempel kasur malah mengantuknya hilang byasaaa
1,2,pentingnya sebuah attitude dalam dunia kerja qa di perusahaan lain sampai minta pendapatku tentang personality tl di tempat kerjaku dulu kebetulan orangnya masih mending lah daripada leader lain jadi bisa dibilang aku ikut rekomendasikan
1,2,pulang kerja hari rabu masuk kerja lagi hari rabu
1,2,pulang kerja kehujanan pulang minum tolak angin vit c mg paracetamol minuman herbal wedang uwuh semoga besok badan kembali fit lagi
1,2,pulang kerja kehujanan terus bikin teh panas kasi madu sambil nyemil nabati its more than enough
1,2,pulang kerja tidak kerasa lapar giliran mau tidur cacing pada berontak
1,2,respect buat semua orang semarang yang kerja siang bolong dan harus motoran
1,2,role yang akan semakin banyak saingan di dunia kerja ui ux graphic designer jadi pikir lagi kalau mau masuk bidang ini tapi tidak punya sense of arts yang bagus sekarang mereka mmng laku tapi setahun lagi kemungkinan
1,2,saya kerja di kawasan candiii mas
1,2,sehari kerja kali ya
1,2,sekalinya kerja sampai lupa makan juga ada
1,2,selama bekerja dari rumah kamu bisa absensi lapor progress kerja hingga mau izin pun bisa dari ponsel melalui app fio pimpinan kamu pun bisa terima notifikasi permohonaan kamu secara realtime di ponselnya
1,2,selamat pagi dari yang postingnya jalan-jalan nyatanya kerja banting tulang
1,2,selamat sore rekanaker bbplk semarang mau share beberapa lowongan pekerjaan nih bantu share postingan ini ke rekan-rekan lain yang membutuhkan ya yuk berbagi bersama-sama lowongan kerja lowongan kerja lowongan kerja semarang
1,2,semakin dewasa semakin simpel buat prinsip pulang buat tidur bangun buat kerja sudah begitu saja
1,2,seminggu kerja dapat duit internet bulan
1,2,semoga warga semarang yang berangkat kerja pagi ini tidak pada masuk angeeenn
1,2,senang-senang boleh kerja tetap kerja
1,2,senin lagi kerja lagi
1,2,sih c tidak mau kerja cuma gara satu orng itu aneh sih kerja mah kerja saja butuh pemasukan untuk nyambung idup di pabrik juga tidak sih a doang masih bisa cari teman lagi
1,2,suasana di tempat kerjaan
1,2,sudah hari senin lagi dan masih belum di suruh kerja oleh sang pencipta
1,2,sudah masuk kerja saja
1,2,sudah mulai masuk kerja lagi tapi suasana kerja berbeda
1,2,sudah terbukti bagaimana rasanya kerja disamping teriknya matahari semarang
1,2,suka duka kerja di bumn kalau kerja belum selesai dan pas deadline mengkis mengkis
1,2,tadi iseng-iseng lihat ada lowongan kerja di dapur restoran well jadi tki sepertinya opsi yang menarik biar ada hi-nya
1,2,tadi pulang kerja mengantuk sekali sekarang dari habis sahur tadi malah tidak bisa tidur
1,2,tahunan sih kerja biasa saja di telkom
1,2,tapi sleman mulai ramai tidak sih mas soalnya teman dapat tawaran kerja di sleman lokasi persis depan rsud sepertinya
1,2,tapi tidak tahu juga sih kalau memang sudah tertulis di kontrak kerja jam kerjanya jam
1,2,tempat kerjaa baru jadi teringat pertama kali kerja di ketika dengan semangat penuh menggebu
1,2,ternyata kalau mengantuk itu tidur bukan minum kopi sambil kerja tidak ngaruh
1,2,tetap kerja dong
1,2,tidak kerja kalau belum deadline
1,2,tidak usah lelah lelah kerja
1,2,tidur ah besok kerja
1,2,tidur tidur besok katanya kerja eh kangen baca novel besok habis kerja bisa lah ya aku time dua jam baca novel
1,2,tips dong biar pas kerja di bulan puasa tidak gampang mengantuk
1,2,tolong saya kerja juga bukan jadi tulang punggung cuy tapi ya memang ingin apa apa ya beli sendiri tanpa minta suami salah begitu
1,2,waa saya dulu pernah tinggal dan kerja di gresik mbak bahkan kenal sama suami juga di sana
1,2,weekend kerja dari rumah
1,2,wis sini pindah kerja sini saja
1,2,wkwkwkwkwk kerja di perusahaan teknik merangkap politisi
1,2,yang disekitaran demak grobogan semarang kudus kalau ada lowongan kerja buat nguli kontruksi atau sipil berkabar njeh terima kasih
1,2,yang kerja pas weekend lagi mana suaranya
1,2,yang lain jam segini pada tidur saya malah kerja
1,2,yang lain pada berangkat kerja saya mau tidur
1,2,yang terpenting kalau kerja di instansi adalah tidak perlu nunjukin kalau punya skill
1,2,yang weekend tetap kerja mana suaranya
1,2,yawloh jam segini baru balik kerja
1,3,ada setuju sama tidak nya sih saya setuju karena memang saya juga melakukan seperti ini karena tidak dijelasin penghasilan berapa dan kenapa pakai contoh m mungkin pakai persentase dari gaji bisa lebih relate ke banyak orang ya
1,3,aku bukan gaji tapi uang saku
1,3,aku tidak yakin gaji satpam segitu setahu aku diangka keatas tergantung sertifikat ding
1,3,aku time yang menguras tabungan sekali kali saja tidak perlu sering sering
1,3,alih-alih saling menanyakan besaran gaji kami lebih memilih menggunjing orang yang gemar bercerita tentang gajinya tersebut
1,3,amit-amit deh jangan sampai terjerat utang gara-gara gaya hidup
1,3,anggap saja perharinya dia dibayar ribu kalau dilihat dari gaji pokok kalau dia bekerja selama hari harusnya dia dibayar sebesar ribu' begitu bukan sih
1,3,apakah itu upah minimum regional bagiku saya akan ambil pekerjaan dengan gaji min upah minimum regional daerah tersebut sekaligus mengumpulkan pengalaman dulu kalau sudah ada bekal baru deh minta naik gaji tapi kembali lagi ke indiv masing yah
1,3,apalagi terima gaji tidak turun wqwq
1,3,bapak tidak pernah tanya gaji
1,3,barang siapa yang bekerja keras di hari jum'atniscaya hari sabtu terima gaji
1,3,baru pdkt sudah tanya gaji saya
1,3,beginilah sorot gaji dpr masak gaji pns saja yekan
1,3,belum terima gaji nih report sudah selesai sih tapi emailnya nanti saja eaaa
1,3,belum terima gaji pun wishlist sudah banyak sekali
1,3,belum terima gaji tidak bisa ikutan belanja daring
1,3,belum terima gaji yang dimau banyak habis terima gaji lupa belii
1,3,bergaya lah sesuai isi dompet jangan kebanyakan utang sana sini
1,3,bersyukur sekali yang masih ngrasain gaji yak
1,3,berusaha menghindari dosa riba cuma kalau pinjam utang sama teman dengan akad yang tidak jelas bagiku itu jauh lebih keji sih
1,3,besok saja belum terima gaji
1,3,besok ya om belum terima gaji
1,3,biasa lah gaji selisih sedikit yang penting mental aman fisik aman
1,3,bu butuh sekali buat bayar uang tugas akhir semoga bisa lulus tahun ini
1,3,bukan berarti saya kerja terus gaji aku segini jadi isalah ya boros bla bla bla no tidak saya kerja pontang panting juga hasilnya saya bagi kesana kemari pikir rumah tnggungan yang dirumah karenaa benar saya anak per seperti setengah keidupan sudah saya yang nanggung
1,3,bukan gaji nya nder tapi ambil pengalaman dan pelajarannya ditempat kerja
1,3,buntu jalan pikiran mau jualan mau berbisnis mau bahagiakan ibu dan istri pusing sendiri melihat berita di televisi surat kabar medsos pejabat pada korupsikan enak tow sudah dapat gaji bulanan yang cukup kok malah korupsi
1,3,cari yang gajiannya pasti saja nder awalnya saya masih santai mau terima gaji tanggal berapa saja tapi trnyata anak kantor yang sudah sering nerimanya ontime telat hari saja sudah berasa berat bagi mereka jadi ya akhirnya kebawa deh saya pinginnya terima gaji ontime terus hahah
1,3,cepat sekali baru seminggu terima gaji sudah tanggal tua saja
1,3,coba ke bagian keuangan minta split gaji
1,3,dahlahh tidak apa apa bulan ini tidak merasakan duid terima gaji yang penting sekolah selesai wisuda lancar tagihan terbayar
1,3,dan gaji juta atau juta pun kalau persentase cicilannya dari gaji itu tidak sekali sih buat saya resiko besar sekali pandemi saja masih ada yang gajinya cuma turun padahal pegawai tetap
1,3,dari sekian bnyak bank kenapa gaji dikirim pakai btn syariah
1,3,di umur tahun pertama kali dapat terima gaji hehe
1,3,dua digits nominal segituan gaji saya sebulan jadi budak corporate malah bisa lebih kalau opsinya gaji diatas saya baru mau memilih
1,3,dulu saya pikir di jogja itu apa murah apalagi pas masih disupport orang tua terus pas kerja di jakarta masih sempat bilang di jogja itu apa murah loh dan teman bilang harga kendaraan di jogja sama jkt sama kan berarti dengan sama gaji upah minimum regional orang jkt lebih gampang beli kendaraan dong
1,3,dulu waktu kalian dapat gaji pertama dipakai buat apa
1,3,eh beneran hari ini terima gaji dong
1,3,enam juta itu bukan gaji kecil mungkin dia butuh buat bayar gaji pegawai biaya pendidikan cicilan dll
1,3,fix kali ini saya memilih untuk menunggu terima gaji daripada menunggu kamu ajak makan
1,3,gaingat kalender kecuali pas tanggal mau terima gaji doang
1,3,gaji adalah kehormatan yang diberikan warga pada kami pelayan publik
1,3,gaji bagaimana
1,3,gaji bersih dong alias take home pay
1,3,gaji bersih tahun ini
1,3,gaji biasa saja itu yang seberapa nominalnya
1,3,gaji dan tabungan hal paling rahasia yang bahkan keluarga pun jangan sampai tahu
1,3,gaji di tgf berapa sih ya serius tanya
1,3,gaji itu bukan ukuran berumah tangga tapi gaya hidup ukuran rumah tangga remok lek sebesar berapa pun gaji kalau gaya hidup tinggi tidak akan cukup tapi kalau gaji cukup di manage dengan baik akan menjadi tinggi dan santai
1,3,gaji juta kena pajak bulananya k jadi setahun juta
1,3,gaji juta perbulan menabungnya seratus ribu biaya hidup cukup ribu kalau gaji naik juta menabungnya harus berapa hayo
1,3,gaji kan yang ditanya bukan tunjangan
1,3,gaji kasir domar lebih dari gaji edp field
1,3,gaji pas pasan tapi sudah brani brani invest saham kecilan dasar saya manghadewh
1,3,gaji pertama habis buat apa alhamdullilah bisa kasih nyak babe meski tidak seberapa gaji kedua rencana buat apa padahalmsh lama sudah di palak ponakan
1,3,gaji pertama k plus uang transport k tahun di salah satu kap big four
1,3,gaji pertama kerja jadi operator warnet
1,3,gaji pertama mah harusnya memang buat foya-foya sih sampai habis
1,3,gaji sampai akhir tahun baiknya ditabung saja buat beli sennheiser momentum mark ii
1,3,gaji upah minimum regional mundur teratur
1,3,gengs menurut kalean mending mana sih gaji besar tapi tidak continue atau gaji kecil tapi cukup continue
1,3,gosok gigi evaluasi gaji kuli berani party spiritofdugem
1,3,habis terima gaji belinya seprai sarung bantal ya alloh
1,3,habis terima gaji jangan lupa razia pedagang pinggir jalan
1,3,habis terima gaji ya
1,3,hahaha candaaa disini terima gaji awal bulan
1,3,halo senin buruan terima gaji ya
1,3,hilal terima gaji belum keliatan nih sepertinya
1,3,hwaahhh ngatuk ingin work from home gaji besar
1,3,ingin berhenti kerja tapi kok nanggung besok terima gaji
1,3,ini itu seperti bisnis jadinya akan ada naik turun ngerjain proyek juga tidak seperti kerja kantoran pasti terima gaji per bulan namanya bisnis bisa untung bisa rugi juga
1,3,ini siapa lagi yang transfer uang
1,3,ini siapa lagi yang transfer uang ke rekeningku diam
1,3,investasi apa utang boss
